,,,SOC,SEI,Power,T,,delta SEI
7208,33665,16216,44,1.00E-08,-0.26316,23,,#VALUE!
7209,33665,16216,44,1.00E-08,-0.15789,23,,#VALUE!
7210,33665,16216,44,1.00E-08,-0.052632,23,,#VALUE!
7211,33665,16216,44,1.00E-08,0.052632,23,,#VALUE!
7212,33665,16216,44,1.00E-08,0.15789,23,,#VALUE!
7213,33665,16216,44,1.00E-08,0.26316,23,,#VALUE!
7214,33665,16216,44,1.00E-08,0.36842,23,,#VALUE!
7215,33665,16216,44,1.00E-08,0.47368,23,,#VALUE!
7216,33665,16216,44,1.00E-08,0.57895,23,,#VALUE!
7217,33665,16216,44,1.00E-08,0.68421,23,,#VALUE!
7218,33665,16216,44,1.00E-08,0.78947,23,,#VALUE!
7219,33665,16216,44,1.00E-08,0.89474,23,,#VALUE!
7220,33665,16216,44,1.00E-08,1,23,,#VALUE!
7221,33665,16216,44,1.11E-08,-1,23,,#VALUE!
7222,33665,16216,44,1.11E-08,-0.89474,23,,#VALUE!
7223,33665,16216,44,1.11E-08,-0.78947,23,,#VALUE!
7224,33665,16216,44,1.11E-08,-0.68421,23,,#VALUE!
7225,33665,16216,44,1.11E-08,-0.57895,23,,#VALUE!
7226,33665,16216,44,1.11E-08,-0.47368,23,,#VALUE!
7227,33665,16216,44,1.11E-08,-0.36842,23,,#VALUE!
7228,33665,16216,44,1.11E-08,-0.26316,23,,#VALUE!
7229,33665,16216,44,1.11E-08,-0.15789,23,,#VALUE!
7230,33665,16216,44,1.11E-08,-0.052632,23,,#VALUE!
7231,33665,16216,44,1.11E-08,0.052632,23,,#VALUE!
7232,33665,16216,44,1.11E-08,0.15789,23,,#VALUE!
7233,33665,16216,44,1.11E-08,0.26316,23,,#VALUE!
7234,33665,16216,44,1.11E-08,0.36842,23,,#VALUE!
7235,33665,16216,44,1.11E-08,0.47368,23,,#VALUE!
7236,33665,16216,44,1.11E-08,0.57895,23,,#VALUE!
7237,33665,16216,44,1.11E-08,0.68421,23,,#VALUE!
7238,33665,16216,44,1.11E-08,0.78947,23,,#VALUE!
7239,33665,16216,44,1.11E-08,0.89474,23,,#VALUE!
7240,33665,16216,44,1.11E-08,1,23,,#VALUE!
7241,33665,16216,44,1.22E-08,-1,23,,#VALUE!
7242,33665,16216,44,1.22E-08,-0.89474,23,,#VALUE!
7243,33665,16216,44,1.22E-08,-0.78947,23,,#VALUE!
7244,33665,16216,44,1.22E-08,-0.68421,23,,#VALUE!
7245,33665,16216,44,1.22E-08,-0.57895,23,,#VALUE!
7246,33665,16216,44,1.22E-08,-0.47368,23,,#VALUE!
7247,33665,16216,44,1.22E-08,-0.36842,23,,#VALUE!
7248,33665,16216,44,1.22E-08,-0.26316,23,,#VALUE!
7249,33665,16216,44,1.22E-08,-0.15789,23,,#VALUE!
7250,33665,16216,44,1.22E-08,-0.052632,23,,#VALUE!
7251,33665,16216,44,1.22E-08,0.052632,23,,#VALUE!
7252,33665,16216,44,1.22E-08,0.15789,23,,#VALUE!
7253,33665,16216,44,1.22E-08,0.26316,23,,#VALUE!
7254,33665,16216,44,1.22E-08,0.36842,23,,#VALUE!
7255,33665,16216,44,1.22E-08,0.47368,23,,#VALUE!
7256,33665,16216,44,1.22E-08,0.57895,23,,#VALUE!
7257,33665,16216,44,1.22E-08,0.68421,23,,#VALUE!
7258,33665,16216,44,1.22E-08,0.78947,23,,#VALUE!
7259,33665,16216,44,1.22E-08,0.89474,23,,#VALUE!
7260,33665,16216,44,1.22E-08,1,23,,#VALUE!
7261,33665,16216,44,1.33E-08,-1,23,,#VALUE!
7262,33665,16216,44,1.33E-08,-0.89474,23,,#VALUE!
7263,33665,16216,44,1.33E-08,-0.78947,23,,#VALUE!
7264,33665,16216,44,1.33E-08,-0.68421,23,,#VALUE!
7265,33665,16216,44,1.33E-08,-0.57895,23,,#VALUE!
7266,33665,16216,44,1.33E-08,-0.47368,23,,#VALUE!
7267,33665,16216,44,1.33E-08,-0.36842,23,,#VALUE!
7268,33665,16216,44,1.33E-08,-0.26316,23,,#VALUE!
7269,33665,16216,44,1.33E-08,-0.15789,23,,#VALUE!
7270,33665,16216,44,1.33E-08,-0.052632,23,,#VALUE!
7271,33665,16216,44,1.33E-08,0.052632,23,,#VALUE!
7272,33665,16216,44,1.33E-08,0.15789,23,,#VALUE!
7273,33665,16216,44,1.33E-08,0.26316,23,,#VALUE!
7274,33665,16216,44,1.33E-08,0.36842,23,,#VALUE!
7275,33665,16216,44,1.33E-08,0.47368,23,,#VALUE!
7276,33665,16216,44,1.33E-08,0.57895,23,,#VALUE!
7277,33665,16216,44,1.33E-08,0.68421,23,,#VALUE!
7278,33665,16216,44,1.33E-08,0.78947,23,,#VALUE!
7279,33665,16216,44,1.33E-08,0.89474,23,,#VALUE!
7280,33665,16216,44,1.33E-08,1,23,,#VALUE!
7281,33665,16216,44,1.44E-08,-1,23,,#VALUE!
7282,33665,16216,44,1.44E-08,-0.89474,23,,#VALUE!
7283,33665,16216,44,1.44E-08,-0.78947,23,,#VALUE!
7284,33665,16216,44,1.44E-08,-0.68421,23,,#VALUE!
7285,33665,16216,44,1.44E-08,-0.57895,23,,#VALUE!
7286,33665,16216,44,1.44E-08,-0.47368,23,,#VALUE!
7287,33665,16216,44,1.44E-08,-0.36842,23,,#VALUE!
7288,33665,16216,44,1.44E-08,-0.26316,23,,#VALUE!
7289,33665,16216,44,1.44E-08,-0.15789,23,,#VALUE!
7290,33665,16216,44,1.44E-08,-0.052632,23,,#VALUE!
7291,33665,16216,44,1.44E-08,0.052632,23,,#VALUE!
7292,33665,16216,44,1.44E-08,0.15789,23,,#VALUE!
7293,33665,16216,44,1.44E-08,0.26316,23,,#VALUE!
7294,33665,16216,44,1.44E-08,0.36842,23,,#VALUE!
7295,33665,16216,44,1.44E-08,0.47368,23,,#VALUE!
7296,33665,16216,44,1.44E-08,0.57895,23,,#VALUE!
7297,33665,16216,44,1.44E-08,0.68421,23,,#VALUE!
7298,33665,16216,44,1.44E-08,0.78947,23,,#VALUE!
7299,33665,16216,44,1.44E-08,0.89474,23,,#VALUE!
7300,33665,16216,44,1.44E-08,1,23,,#VALUE!
7301,33665,16216,44,1.56E-08,-1,23,,#VALUE!
7302,33665,16216,44,1.56E-08,-0.89474,23,,#VALUE!
7303,33665,16216,44,1.56E-08,-0.78947,23,,#VALUE!
7304,33665,16216,44,1.56E-08,-0.68421,23,,#VALUE!
7305,33665,16216,44,1.56E-08,-0.57895,23,,#VALUE!
7306,33665,16216,44,1.56E-08,-0.47368,23,,#VALUE!
7307,33665,16216,44,1.56E-08,-0.36842,23,,#VALUE!
7308,33665,16216,44,1.56E-08,-0.26316,23,,#VALUE!
7309,33665,16216,44,1.56E-08,-0.15789,23,,#VALUE!
7310,33665,16216,44,1.56E-08,-0.052632,23,,#VALUE!
7311,33665,16216,44,1.56E-08,0.052632,23,,#VALUE!
7312,33665,16216,44,1.56E-08,0.15789,23,,#VALUE!
7313,33665,16216,44,1.56E-08,0.26316,23,,#VALUE!
7314,33665,16216,44,1.56E-08,0.36842,23,,#VALUE!
7315,33665,16216,44,1.56E-08,0.47368,23,,#VALUE!
7316,33665,16216,44,1.56E-08,0.57895,23,,#VALUE!
7317,33665,16216,44,1.56E-08,0.68421,23,,#VALUE!
7318,33665,16216,44,1.56E-08,0.78947,23,,#VALUE!
7319,33665,16216,44,1.56E-08,0.89474,23,,#VALUE!
7320,33665,16216,44,1.56E-08,1,23,,#VALUE!
7321,33665,16216,44,1.67E-08,-1,23,,#VALUE!
7322,33665,16216,44,1.67E-08,-0.89474,23,,#VALUE!
7323,33665,16216,44,1.67E-08,-0.78947,23,,#VALUE!
7324,33665,16216,44,1.67E-08,-0.68421,23,,#VALUE!
7325,33665,16216,44,1.67E-08,-0.57895,23,,#VALUE!
7326,33665,16216,44,1.67E-08,-0.47368,23,,#VALUE!
7327,33665,16216,44,1.67E-08,-0.36842,23,,#VALUE!
7328,33665,16216,44,1.67E-08,-0.26316,23,,#VALUE!
7329,33665,16216,44,1.67E-08,-0.15789,23,,#VALUE!
7330,33665,16216,44,1.67E-08,-0.052632,23,,#VALUE!
7331,33665,16216,44,1.67E-08,0.052632,23,,#VALUE!
7332,33665,16216,44,1.67E-08,0.15789,23,,#VALUE!
7333,33665,16216,44,1.67E-08,0.26316,23,,#VALUE!
7334,33665,16216,44,1.67E-08,0.36842,23,,#VALUE!
7335,33665,16216,44,1.67E-08,0.47368,23,,#VALUE!
7336,33665,16216,44,1.67E-08,0.57895,23,,#VALUE!
7337,33665,16216,44,1.67E-08,0.68421,23,,#VALUE!
7338,33665,16216,44,1.67E-08,0.78947,23,,#VALUE!
7339,33665,16216,44,1.67E-08,0.89474,23,,#VALUE!
7340,33665,16216,44,1.67E-08,1,23,,#VALUE!
7341,33665,16216,44,1.78E-08,-1,23,,#VALUE!
7342,33665,16216,44,1.78E-08,-0.89474,23,,#VALUE!
7343,33665,16216,44,1.78E-08,-0.78947,23,,#VALUE!
7344,33665,16216,44,1.78E-08,-0.68421,23,,#VALUE!
7345,33665,16216,44,1.78E-08,-0.57895,23,,#VALUE!
7346,33665,16216,44,1.78E-08,-0.47368,23,,#VALUE!
7347,33665,16216,44,1.78E-08,-0.36842,23,,#VALUE!
7348,33665,16216,44,1.78E-08,-0.26316,23,,#VALUE!
7349,33665,16216,44,1.78E-08,-0.15789,23,,#VALUE!
7350,33665,16216,44,1.78E-08,-0.052632,23,,#VALUE!
7351,33665,16216,44,1.78E-08,0.052632,23,,#VALUE!
7352,33665,16216,44,1.78E-08,0.15789,23,,#VALUE!
7353,33665,16216,44,1.78E-08,0.26316,23,,#VALUE!
7354,33665,16216,44,1.78E-08,0.36842,23,,#VALUE!
7355,33665,16216,44,1.78E-08,0.47368,23,,#VALUE!
7356,33665,16216,44,1.78E-08,0.57895,23,,#VALUE!
7357,33665,16216,44,1.78E-08,0.68421,23,,#VALUE!
7358,33665,16216,44,1.78E-08,0.78947,23,,#VALUE!
7359,33665,16216,44,1.78E-08,0.89474,23,,#VALUE!
7360,33665,16216,44,1.78E-08,1,23,,#VALUE!
7361,33665,16216,44,1.89E-08,-1,23,,#VALUE!
7362,33665,16216,44,1.89E-08,-0.89474,23,,#VALUE!
7363,33665,16216,44,1.89E-08,-0.78947,23,,#VALUE!
7364,33665,16216,44,1.89E-08,-0.68421,23,,#VALUE!
7365,33665,16216,44,1.89E-08,-0.57895,23,,#VALUE!
7366,33665,16216,44,1.89E-08,-0.47368,23,,#VALUE!
7367,33665,16216,44,1.89E-08,-0.36842,23,,#VALUE!
7368,33665,16216,44,1.89E-08,-0.26316,23,,#VALUE!
7369,33665,16216,44,1.89E-08,-0.15789,23,,#VALUE!
7370,33665,16216,44,1.89E-08,-0.052632,23,,#VALUE!
7371,33665,16216,44,1.89E-08,0.052632,23,,#VALUE!
7372,33665,16216,44,1.89E-08,0.15789,23,,#VALUE!
7373,33665,16216,44,1.89E-08,0.26316,23,,#VALUE!
7374,33665,16216,44,1.89E-08,0.36842,23,,#VALUE!
7375,33665,16216,44,1.89E-08,0.47368,23,,#VALUE!
7376,33665,16216,44,1.89E-08,0.57895,23,1.8889E-08,-1.0994926167E-11
7377,33665,16216,44,1.89E-08,0.68421,23,,#VALUE!
7378,33665,16216,44,1.89E-08,0.78947,23,,#VALUE!
7379,33665,16216,44,1.89E-08,0.89474,23,,#VALUE!
7380,33665,16216,44,1.89E-08,1,23,,#VALUE!
7381,33665,16216,44,2.00E-08,-1,23,,#VALUE!
7382,33665,16216,44,2.00E-08,-0.89474,23,,#VALUE!
7383,33665,16216,44,2.00E-08,-0.78947,23,,#VALUE!
7384,33665,16216,44,2.00E-08,-0.68421,23,,#VALUE!
7385,33665,16216,44,2.00E-08,-0.57895,23,,#VALUE!
7386,33665,16216,44,2.00E-08,-0.47368,23,,#VALUE!
7387,33665,16216,44,2.00E-08,-0.36842,23,,#VALUE!
7388,33665,16216,44,2.00E-08,-0.26316,23,,#VALUE!
7389,33665,16216,44,2.00E-08,-0.15789,23,,#VALUE!
7390,33665,16216,44,2.00E-08,-0.052632,23,,#VALUE!
7391,33665,16216,44,2.00E-08,0.052632,23,,#VALUE!
7392,33665,16216,44,2.00E-08,0.15789,23,,#VALUE!
7393,33665,16216,44,2.00E-08,0.26316,23,,#VALUE!
7394,33665,16216,44,2.00E-08,0.36842,23,,#VALUE!
7395,33665,16216,44,2.00E-08,0.47368,23,,#VALUE!
7396,33665,16216,44,2.00E-08,0.57895,23,,#VALUE!
7397,33665,16216,44,2.00E-08,0.68421,23,,#VALUE!
7398,33665,16216,44,2.00E-08,0.78947,23,,#VALUE!
7399,33665,16216,44,2.00E-08,0.89474,23,,#VALUE!
7400,33665,16216,44,2.00E-08,1,23,,#VALUE!
7401,33924,15962,43,1.00E-08,-1,23,,#VALUE!
7402,33924,15962,43,1.00E-08,-0.89474,23,,#VALUE!
7403,33924,15962,43,1.00E-08,-0.78947,23,,#VALUE!
7404,33924,15962,43,1.00E-08,-0.68421,23,,#VALUE!
7405,33924,15962,43,1.00E-08,-0.57895,23,,#VALUE!
7406,33924,15962,43,1.00E-08,-0.47368,23,,#VALUE!
7407,33924,15962,43,1.00E-08,-0.36842,23,,#VALUE!
7408,33924,15962,43,1.00E-08,-0.26316,23,,#VALUE!
7409,33924,15962,43,1.00E-08,-0.15789,23,,#VALUE!
7410,33924,15962,43,1.00E-08,-0.052632,23,,#VALUE!
7411,33924,15962,43,1.00E-08,0.052632,23,,#VALUE!
7412,33924,15962,43,1.00E-08,0.15789,23,,#VALUE!
7413,33924,15962,43,1.00E-08,0.26316,23,,#VALUE!
7414,33924,15962,43,1.00E-08,0.36842,23,,#VALUE!
7415,33924,15962,43,1.00E-08,0.47368,23,,#VALUE!
7416,33924,15962,43,1.00E-08,0.57895,23,,#VALUE!
7417,33924,15962,43,1.00E-08,0.68421,23,,#VALUE!
7418,33924,15962,43,1.00E-08,0.78947,23,,#VALUE!
7419,33924,15962,43,1.00E-08,0.89474,23,,#VALUE!
7420,33924,15962,43,1.00E-08,1,23,,#VALUE!
7421,33924,15962,43,1.11E-08,-1,23,,#VALUE!
7422,33924,15962,43,1.11E-08,-0.89474,23,,#VALUE!
7423,33924,15962,43,1.11E-08,-0.78947,23,,#VALUE!
7424,33924,15962,43,1.11E-08,-0.68421,23,,#VALUE!
7425,33924,15962,43,1.11E-08,-0.57895,23,,#VALUE!
7426,33924,15962,43,1.11E-08,-0.47368,23,,#VALUE!
7427,33924,15962,43,1.11E-08,-0.36842,23,,#VALUE!
7428,33924,15962,43,1.11E-08,-0.26316,23,,#VALUE!
7429,33924,15962,43,1.11E-08,-0.15789,23,,#VALUE!
7430,33924,15962,43,1.11E-08,-0.052632,23,,#VALUE!
7431,33924,15962,43,1.11E-08,0.052632,23,,#VALUE!
7432,33924,15962,43,1.11E-08,0.15789,23,,#VALUE!
7433,33924,15962,43,1.11E-08,0.26316,23,,#VALUE!
7434,33924,15962,43,1.11E-08,0.36842,23,,#VALUE!
7435,33924,15962,43,1.11E-08,0.47368,23,,#VALUE!
7436,33924,15962,43,1.11E-08,0.57895,23,,#VALUE!
7437,33924,15962,43,1.11E-08,0.68421,23,,#VALUE!
7438,33924,15962,43,1.11E-08,0.78947,23,,#VALUE!
7439,33924,15962,43,1.11E-08,0.89474,23,,#VALUE!
7440,33924,15962,43,1.11E-08,1,23,,#VALUE!
7441,33924,15962,43,1.22E-08,-1,23,,#VALUE!
7442,33924,15962,43,1.22E-08,-0.89474,23,,#VALUE!
7443,33924,15962,43,1.22E-08,-0.78947,23,,#VALUE!
7444,33924,15962,43,1.22E-08,-0.68421,23,,#VALUE!
7445,33924,15962,43,1.22E-08,-0.57895,23,,#VALUE!
7446,33924,15962,43,1.22E-08,-0.47368,23,,#VALUE!
7447,33924,15962,43,1.22E-08,-0.36842,23,,#VALUE!
7448,33924,15962,43,1.22E-08,-0.26316,23,,#VALUE!
7449,33924,15962,43,1.22E-08,-0.15789,23,,#VALUE!
7450,33924,15962,43,1.22E-08,-0.052632,23,,#VALUE!
7451,33924,15962,43,1.22E-08,0.052632,23,,#VALUE!
7452,33924,15962,43,1.22E-08,0.15789,23,,#VALUE!
7453,33924,15962,43,1.22E-08,0.26316,23,,#VALUE!
7454,33924,15962,43,1.22E-08,0.36842,23,,#VALUE!
7455,33924,15962,43,1.22E-08,0.47368,23,,#VALUE!
7456,33924,15962,43,1.22E-08,0.57895,23,,#VALUE!
7457,33924,15962,43,1.22E-08,0.68421,23,,#VALUE!
7458,33924,15962,43,1.22E-08,0.78947,23,,#VALUE!
7459,33924,15962,43,1.22E-08,0.89474,23,,#VALUE!
7460,33924,15962,43,1.22E-08,1,23,,#VALUE!
7461,33924,15962,43,1.33E-08,-1,23,,#VALUE!
7462,33924,15962,43,1.33E-08,-0.89474,23,,#VALUE!
7463,33924,15962,43,1.33E-08,-0.78947,23,,#VALUE!
7464,33924,15962,43,1.33E-08,-0.68421,23,,#VALUE!
7465,33924,15962,43,1.33E-08,-0.57895,23,,#VALUE!
7466,33924,15962,43,1.33E-08,-0.47368,23,,#VALUE!
7467,33924,15962,43,1.33E-08,-0.36842,23,,#VALUE!
7468,33924,15962,43,1.33E-08,-0.26316,23,,#VALUE!
7469,33924,15962,43,1.33E-08,-0.15789,23,,#VALUE!
7470,33924,15962,43,1.33E-08,-0.052632,23,,#VALUE!
7471,33924,15962,43,1.33E-08,0.052632,23,,#VALUE!
7472,33924,15962,43,1.33E-08,0.15789,23,,#VALUE!
7473,33924,15962,43,1.33E-08,0.26316,23,,#VALUE!
7474,33924,15962,43,1.33E-08,0.36842,23,,#VALUE!
7475,33924,15962,43,1.33E-08,0.47368,23,,#VALUE!
7476,33924,15962,43,1.33E-08,0.57895,23,,#VALUE!
7477,33924,15962,43,1.33E-08,0.68421,23,,#VALUE!
7478,33924,15962,43,1.33E-08,0.78947,23,,#VALUE!
7479,33924,15962,43,1.33E-08,0.89474,23,,#VALUE!
7480,33924,15962,43,1.33E-08,1,23,,#VALUE!
7481,33924,15962,43,1.44E-08,-1,23,,#VALUE!
7482,33924,15962,43,1.44E-08,-0.89474,23,,#VALUE!
7483,33924,15962,43,1.44E-08,-0.78947,23,,#VALUE!
7484,33924,15962,43,1.44E-08,-0.68421,23,,#VALUE!
7485,33924,15962,43,1.44E-08,-0.57895,23,,#VALUE!
7486,33924,15962,43,1.44E-08,-0.47368,23,,#VALUE!
7487,33924,15962,43,1.44E-08,-0.36842,23,,#VALUE!
7488,33924,15962,43,1.44E-08,-0.26316,23,,#VALUE!
7489,33924,15962,43,1.44E-08,-0.15789,23,,#VALUE!
7490,33924,15962,43,1.44E-08,-0.052632,23,,#VALUE!
7491,33924,15962,43,1.44E-08,0.052632,23,,#VALUE!
7492,33924,15962,43,1.44E-08,0.15789,23,,#VALUE!
7493,33924,15962,43,1.44E-08,0.26316,23,,#VALUE!
7494,33924,15962,43,1.44E-08,0.36842,23,,#VALUE!
7495,33924,15962,43,1.44E-08,0.47368,23,,#VALUE!
7496,33924,15962,43,1.44E-08,0.57895,23,,#VALUE!
7497,33924,15962,43,1.44E-08,0.68421,23,,#VALUE!
7498,33924,15962,43,1.44E-08,0.78947,23,,#VALUE!
7499,33924,15962,43,1.44E-08,0.89474,23,,#VALUE!
7500,33924,15962,43,1.44E-08,1,23,,#VALUE!
7501,33924,15962,43,1.56E-08,-1,23,,#VALUE!
7502,33924,15962,43,1.56E-08,-0.89474,23,,#VALUE!
7503,33924,15962,43,1.56E-08,-0.78947,23,,#VALUE!
7504,33924,15962,43,1.56E-08,-0.68421,23,,#VALUE!
7505,33924,15962,43,1.56E-08,-0.57895,23,,#VALUE!
7506,33924,15962,43,1.56E-08,-0.47368,23,,#VALUE!
7507,33924,15962,43,1.56E-08,-0.36842,23,,#VALUE!
7508,33924,15962,43,1.56E-08,-0.26316,23,,#VALUE!
7509,33924,15962,43,1.56E-08,-0.15789,23,,#VALUE!
7510,33924,15962,43,1.56E-08,-0.052632,23,,#VALUE!
7511,33924,15962,43,1.56E-08,0.052632,23,,#VALUE!
7512,33924,15962,43,1.56E-08,0.15789,23,,#VALUE!
7513,33924,15962,43,1.56E-08,0.26316,23,,#VALUE!
7514,33924,15962,43,1.56E-08,0.36842,23,,#VALUE!
7515,33924,15962,43,1.56E-08,0.47368,23,,#VALUE!
7516,33924,15962,43,1.56E-08,0.57895,23,,#VALUE!
7517,33924,15962,43,1.56E-08,0.68421,23,,#VALUE!
7518,33924,15962,43,1.56E-08,0.78947,23,,#VALUE!
7519,33924,15962,43,1.56E-08,0.89474,23,,#VALUE!
7520,33924,15962,43,1.56E-08,1,23,,#VALUE!
7521,33924,15962,43,1.67E-08,-1,23,,#VALUE!
7522,33924,15962,43,1.67E-08,-0.89474,23,,#VALUE!
7523,33924,15962,43,1.67E-08,-0.78947,23,,#VALUE!
7524,33924,15962,43,1.67E-08,-0.68421,23,,#VALUE!
7525,33924,15962,43,1.67E-08,-0.57895,23,,#VALUE!
7526,33924,15962,43,1.67E-08,-0.47368,23,,#VALUE!
7527,33924,15962,43,1.67E-08,-0.36842,23,,#VALUE!
7528,33924,15962,43,1.67E-08,-0.26316,23,,#VALUE!
7529,33924,15962,43,1.67E-08,-0.15789,23,,#VALUE!
7530,33924,15962,43,1.67E-08,-0.052632,23,,#VALUE!
7531,33924,15962,43,1.67E-08,0.052632,23,,#VALUE!
7532,33924,15962,43,1.67E-08,0.15789,23,,#VALUE!
7533,33924,15962,43,1.67E-08,0.26316,23,,#VALUE!
7534,33924,15962,43,1.67E-08,0.36842,23,,#VALUE!
7535,33924,15962,43,1.67E-08,0.47368,23,,#VALUE!
7536,33924,15962,43,1.67E-08,0.57895,23,,#VALUE!
7537,33924,15962,43,1.67E-08,0.68421,23,,#VALUE!
7538,33924,15962,43,1.67E-08,0.78947,23,,#VALUE!
7539,33924,15962,43,1.67E-08,0.89474,23,,#VALUE!
7540,33924,15962,43,1.67E-08,1,23,,#VALUE!
7541,33924,15962,43,1.78E-08,-1,23,,#VALUE!
7542,33924,15962,43,1.78E-08,-0.89474,23,,#VALUE!
7543,33924,15962,43,1.78E-08,-0.78947,23,,#VALUE!
7544,33924,15962,43,1.78E-08,-0.68421,23,,#VALUE!
7545,33924,15962,43,1.78E-08,-0.57895,23,,#VALUE!
7546,33924,15962,43,1.78E-08,-0.47368,23,,#VALUE!
7547,33924,15962,43,1.78E-08,-0.36842,23,,#VALUE!
7548,33924,15962,43,1.78E-08,-0.26316,23,,#VALUE!
7549,33924,15962,43,1.78E-08,-0.15789,23,,#VALUE!
7550,33924,15962,43,1.78E-08,-0.052632,23,,#VALUE!
7551,33924,15962,43,1.78E-08,0.052632,23,,#VALUE!
7552,33924,15962,43,1.78E-08,0.15789,23,,#VALUE!
7553,33924,15962,43,1.78E-08,0.26316,23,,#VALUE!
7554,33924,15962,43,1.78E-08,0.36842,23,,#VALUE!
7555,33924,15962,43,1.78E-08,0.47368,23,,#VALUE!
7556,33924,15962,43,1.78E-08,0.57895,23,,#VALUE!
7557,33924,15962,43,1.78E-08,0.68421,23,,#VALUE!
7558,33924,15962,43,1.78E-08,0.78947,23,,#VALUE!
7559,33924,15962,43,1.78E-08,0.89474,23,,#VALUE!
7560,33924,15962,43,1.78E-08,1,23,,#VALUE!
7561,33924,15962,43,1.89E-08,-1,23,,#VALUE!
7562,33924,15962,43,1.89E-08,-0.89474,23,,#VALUE!
7563,33924,15962,43,1.89E-08,-0.78947,23,,#VALUE!
7564,33924,15962,43,1.89E-08,-0.68421,23,,#VALUE!
7565,33924,15962,43,1.89E-08,-0.57895,23,,#VALUE!
7566,33924,15962,43,1.89E-08,-0.47368,23,,#VALUE!
7567,33924,15962,43,1.89E-08,-0.36842,23,,#VALUE!
7568,33924,15962,43,1.89E-08,-0.26316,23,,#VALUE!
7569,33924,15962,43,1.89E-08,-0.15789,23,,#VALUE!
7570,33924,15962,43,1.89E-08,-0.052632,23,,#VALUE!
7571,33924,15962,43,1.89E-08,0.052632,23,,#VALUE!
7572,33924,15962,43,1.89E-08,0.15789,23,,#VALUE!
7573,33924,15962,43,1.89E-08,0.26316,23,,#VALUE!
7574,33924,15962,43,1.89E-08,0.36842,23,,#VALUE!
7575,33924,15962,43,1.89E-08,0.47368,23,,#VALUE!
7576,33924,15962,43,1.89E-08,0.57895,23,,#VALUE!
7577,33924,15962,43,1.89E-08,0.68421,23,,#VALUE!
7578,33924,15962,43,1.89E-08,0.78947,23,,#VALUE!
7579,33924,15962,43,1.89E-08,0.89474,23,,#VALUE!
7580,33924,15962,43,1.89E-08,1,23,,#VALUE!
7581,33924,15962,43,2.00E-08,-1,23,,#VALUE!
7582,33924,15962,43,2.00E-08,-0.89474,23,,#VALUE!
7583,33924,15962,43,2.00E-08,-0.78947,23,,#VALUE!
7584,33924,15962,43,2.00E-08,-0.68421,23,,#VALUE!
7585,33924,15962,43,2.00E-08,-0.57895,23,,#VALUE!
7586,33924,15962,43,2.00E-08,-0.47368,23,,#VALUE!
7587,33924,15962,43,2.00E-08,-0.36842,23,,#VALUE!
7588,33924,15962,43,2.00E-08,-0.26316,23,,#VALUE!
7589,33924,15962,43,2.00E-08,-0.15789,23,,#VALUE!
7590,33924,15962,43,2.00E-08,-0.052632,23,,#VALUE!
7591,33924,15962,43,2.00E-08,0.052632,23,,#VALUE!
7592,33924,15962,43,2.00E-08,0.15789,23,,#VALUE!
7593,33924,15962,43,2.00E-08,0.26316,23,,#VALUE!
7594,33924,15962,43,2.00E-08,0.36842,23,,#VALUE!
7595,33924,15962,43,2.00E-08,0.47368,23,,#VALUE!
7596,33924,15962,43,2.00E-08,0.57895,23,,#VALUE!
7597,33924,15962,43,2.00E-08,0.68421,23,,#VALUE!
7598,33924,15962,43,2.00E-08,0.78947,23,,#VALUE!
7599,33924,15962,43,2.00E-08,0.89474,23,,#VALUE!
7600,33924,15962,43,2.00E-08,1,23,,#VALUE!
7601,34183,15708,42,1.00E-08,-1,23,,#VALUE!
7602,34183,15708,42,1.00E-08,-0.89474,23,,#VALUE!
7603,34183,15708,42,1.00E-08,-0.78947,23,,#VALUE!
7604,34183,15708,42,1.00E-08,-0.68421,23,,#VALUE!
7605,34183,15708,42,1.00E-08,-0.57895,23,,#VALUE!
7606,34183,15708,42,1.00E-08,-0.47368,23,,#VALUE!
7607,34183,15708,42,1.00E-08,-0.36842,23,,#VALUE!
7608,34183,15708,42,1.00E-08,-0.26316,23,,#VALUE!
7609,34183,15708,42,1.00E-08,-0.15789,23,,#VALUE!
7610,34183,15708,42,1.00E-08,-0.052632,23,,#VALUE!
7611,34183,15708,42,1.00E-08,0.052632,23,,#VALUE!
7612,34183,15708,42,1.00E-08,0.15789,23,,#VALUE!
7613,34183,15708,42,1.00E-08,0.26316,23,,#VALUE!
7614,34183,15708,42,1.00E-08,0.36842,23,,#VALUE!
7615,34183,15708,42,1.00E-08,0.47368,23,,#VALUE!
7616,34183,15708,42,1.00E-08,0.57895,23,,#VALUE!
7617,34183,15708,42,1.00E-08,0.68421,23,,#VALUE!
7618,34183,15708,42,1.00E-08,0.78947,23,,#VALUE!
7619,34183,15708,42,1.00E-08,0.89474,23,,#VALUE!
7620,34183,15708,42,1.00E-08,1,23,,#VALUE!
7621,34183,15708,42,1.11E-08,-1,23,,#VALUE!
7622,34183,15708,42,1.11E-08,-0.89474,23,,#VALUE!
7623,34183,15708,42,1.11E-08,-0.78947,23,,#VALUE!
7624,34183,15708,42,1.11E-08,-0.68421,23,,#VALUE!
7625,34183,15708,42,1.11E-08,-0.57895,23,,#VALUE!
7626,34183,15708,42,1.11E-08,-0.47368,23,,#VALUE!
7627,34183,15708,42,1.11E-08,-0.36842,23,,#VALUE!
